year day hr min sec Np Tp V_gse_x V_gse_y V_gse_z B_gse_x B_gse_y B_gse_z pos_gse_x pos_gse_y pos_gse_z 
BEGIN DATA
2019 216  2 53 52.022  -9999.900  2.8109e+04   -344.35     11.64    -12.56    1.897    1.558    0.783  1.4412e+06  1.1830e+05 -6.4592e+04
2019 216  2 54 56.045  -9999.900  3.3626e+04   -343.75     10.46    -10.90    1.836    1.578    0.770  1.4412e+06  1.1831e+05 -6.4595e+04
2019 216  2 55 59.981  -9999.900  3.1772e+04   -343.90     11.62    -12.27    1.919    1.612    0.756  1.4412e+06  1.1832e+05 -6.4599e+04
2019 216  2 57  4.003  -9999.900  2.8243e+04   -344.23     10.98    -12.45    2.191    1.534    0.507  1.4412e+06  1.1832e+05 -6.4602e+04
2019 216  2 58  8.026  -9999.900  3.2977e+04   -346.28     10.70    -10.47    1.573    1.537    0.980  1.4412e+06  1.1833e+05 -6.4606e+04
2019 216  2 59 12.048  -9999.900  2.5378e+04   -347.88     11.07     -9.72    1.291    1.604    1.017  1.4412e+06  1.1834e+05 -6.4609e+04
2019 216  3  0 15.984  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90    1.584    1.604    1.008  1.4412e+06  1.1834e+05 -6.4612e+04
2019 216  3  1 20.006  -9999.900  2.7546e+04   -346.89     11.07     -9.82    1.580    1.623    1.036  1.4412e+06  1.1835e+05 -6.4616e+04
2019 216  3  2 24.029  -9999.900  2.5192e+04   -347.80     11.19    -10.51    1.783    1.682    0.723  1.4412e+06  1.1836e+05 -6.4619e+04
2019 216  3  3 28.051  -9999.900  2.9164e+04   -345.38     11.44    -11.51    1.762    1.692    0.498  1.4412e+06  1.1836e+05 -6.4623e+04
2019 216  3  4 31.987  -9999.900  2.6058e+04   -345.24     11.24    -11.33    1.866    1.713    0.436  1.4412e+06  1.1837e+05 -6.4626e+04
2019 216  3  5 36.010  -9999.900  2.8920e+04   -343.67     10.76    -11.32    1.958    1.771    0.224  1.4412e+06  1.1838e+05 -6.4629e+04
2019 216  3  6 40.032  -9999.900  3.2218e+04   -342.90     10.88    -11.69    2.020    1.579   -0.004  1.4412e+06  1.1838e+05 -6.4633e+04
2019 216  3  7 44.054  -9999.900  2.9580e+04   -344.08     10.57    -10.82    2.061    1.504   -0.008  1.4412e+06  1.1839e+05 -6.4636e+04
2019 216  3  8 47.990  -9999.900  2.8441e+04   -345.16     10.84    -10.74    1.819    1.678    0.630  1.4412e+06  1.1840e+05 -6.4640e+04
2019 216  3  9 52.013  -9999.900  2.5212e+04   -344.19     10.51    -10.42    1.704    1.771    0.664  1.4412e+06  1.1840e+05 -6.4643e+04
2019 216  3 10 56.035  -9999.900  2.4993e+04   -347.11     11.33    -10.40    1.701    1.813    0.790  1.4412e+06  1.1841e+05 -6.4646e+04
2019 216  3 12  0.058  -9999.900  2.4909e+04   -346.33     11.12     -8.94    1.785    1.859    0.871  1.4412e+06  1.1842e+05 -6.4650e+04
2019 216  3 13  3.994  -9999.900  2.7943e+04   -344.29     10.76     -9.91    1.711    1.853    0.862  1.4412e+06  1.1842e+05 -6.4653e+04
2019 216  3 14  8.016  -9999.900  2.7454e+04   -344.79     10.78     -9.37    1.634    1.755    0.931  1.4412e+06  1.1843e+05 -6.4657e+04
2019 216  3 15 12.038  -9999.900  2.9602e+04   -345.93     10.33     -9.30    1.573    1.597    0.961  1.4412e+06  1.1844e+05 -6.4660e+04
2019 216  3 16 15.974  -9999.900  2.6826e+04   -347.23     10.87     -9.55    1.582    1.475    0.864  1.4412e+06  1.1844e+05 -6.4663e+04
2019 216  3 17 19.997  -9999.900  2.7939e+04   -346.58     11.16    -10.18    1.356    1.660    0.635  1.4412e+06  1.1845e+05 -6.4667e+04
2019 216  3 18 24.019  -9999.900  2.8282e+04   -346.84     11.51    -10.61    1.490    1.515    0.601  1.4412e+06  1.1846e+05 -6.4670e+04
2019 216  3 19 28.042  -9999.900  2.4913e+04   -348.28     11.35    -10.77    1.517    1.443    0.466  1.4412e+06  1.1846e+05 -6.4674e+04
2019 216  3 20 31.978  -9999.900  2.8805e+04   -346.28     10.52    -10.05    1.716    1.528    0.065  1.4412e+06  1.1847e+05 -6.4677e+04
2019 216  3 21 36.000  -9999.900  2.6381e+04   -345.99     11.95    -13.22    1.713    1.596   -0.241  1.4412e+06  1.1848e+05 -6.4680e+04
2019 216  3 22 40.022  -9999.900  2.6825e+04   -344.23     11.63    -13.53    1.832    1.599    0.062  1.4412e+06  1.1848e+05 -6.4684e+04
2019 216  3 23 44.045  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90    1.594    1.635    0.586  1.4412e+06  1.1849e+05 -6.4687e+04
2019 216  3 24 47.981  -9999.900  2.7757e+04   -346.74     11.83    -11.53    1.561    1.650    0.603  1.4412e+06  1.1850e+05 -6.4691e+04
2019 216  3 25 52.003  -9999.900  3.0211e+04   -345.02     11.51    -11.58    1.667    1.701    0.394  1.4412e+06  1.1850e+05 -6.4694e+04
2019 216  3 26 56.026  -9999.900  2.8851e+04   -345.14     11.92    -13.04    1.919    1.485    0.329  1.4412e+06  1.1851e+05 -6.4697e+04
2019 216  3 28  0.048  -9999.900  2.7954e+04   -345.56     11.77    -12.23    1.890    1.455    0.388  1.4412e+06  1.1852e+05 -6.4701e+04
2019 216  3 29  3.984  -9999.900  3.1976e+04   -344.89     11.78    -11.65    1.975    1.455    0.367  1.4412e+06  1.1852e+05 -6.4704e+04
2019 216  3 30  8.006  -9999.900  2.9458e+04   -345.09     11.32    -11.66    1.767    1.592    0.240  1.4412e+06  1.1853e+05 -6.4708e+04
2019 216  3 31 12.029  -9999.900  3.1692e+04   -345.27     11.81    -12.09    1.830    1.561    0.193  1.4412e+06  1.1854e+05 -6.4711e+04
2019 216  3 32 16.051  -9999.900  2.9650e+04   -345.22     11.37    -12.03    2.001    1.418    0.220  1.4412e+06  1.1854e+05 -6.4714e+04
2019 216  3 33 19.987  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90    2.053    1.435    0.187  1.4412e+06  1.1855e+05 -6.4718e+04
2019 216  3 34 24.010  -9999.900  3.2018e+04   -343.59     11.06    -12.00    2.050    1.478    0.278  1.4412e+06  1.1856e+05 -6.4721e+04
2019 216  3 35 28.032  -9999.900  2.6696e+04   -344.58     11.32    -11.88    2.069    1.513    0.294  1.4412e+06  1.1856e+05 -6.4725e+04
2019 216  3 36 32.054  -9999.900  3.0693e+04   -341.77     10.44    -10.39    2.132    1.588    0.301  1.4412e+06  1.1857e+05 -6.4728e+04
2019 216  3 37 35.990  -9999.900  3.0622e+04   -343.04     10.58    -10.87    1.589    1.766    0.149  1.4412e+06  1.1858e+05 -6.4731e+04
2019 216  3 38 40.013  -9999.900  2.8029e+04   -343.66     10.85    -10.79    1.749    1.617    0.169  1.4412e+06  1.1858e+05 -6.4735e+04
2019 216  3 39 44.035  -9999.900 -9.9999e+03   -341.42     10.45    -10.78    1.716    1.768    0.135  1.4412e+06  1.1859e+05 -6.4738e+04
2019 216  3 40 48.058  -9999.900  3.1397e+04   -343.28     10.68     -9.69    1.893    1.737    0.162  1.4412e+06  1.1860e+05 -6.4742e+04
2019 216  3 41 51.994  -9999.900  2.7192e+04   -345.23     12.32    -13.92    1.839    1.755    0.203  1.4412e+06  1.1860e+05 -6.4745e+04
2019 216  3 42 56.016  -9999.900  2.9067e+04   -342.73     10.98    -11.48    1.794    1.783    0.234  1.4412e+06  1.1861e+05 -6.4748e+04
2019 216  3 44  0.038  -9999.900  2.8591e+04   -343.58     11.68    -12.56    1.842    1.757    0.244  1.4412e+06  1.1862e+05 -6.4752e+04
2019 216  3 45  3.974  -9999.900  2.9922e+04   -342.60     11.85    -11.86    1.781    1.781    0.254  1.4412e+06  1.1862e+05 -6.4755e+04
2019 216  3 46  7.997  -9999.900  3.1296e+04   -343.09     11.47    -11.35    1.774    1.781    0.246  1.4412e+06  1.1863e+05 -6.4759e+04
2019 216  3 47 12.019  -9999.900  3.1207e+04   -341.27     11.07    -11.48    1.816    1.758    0.193  1.4412e+06  1.1864e+05 -6.4762e+04
2019 216  3 48 16.042  -9999.900  2.8414e+04   -343.12     10.78    -11.56    1.823    1.571    0.204  1.4412e+06  1.1864e+05 -6.4765e+04
2019 216  3 49 19.978  -9999.900  3.0982e+04   -343.06      9.77    -11.04    1.785    1.508    0.230  1.4412e+06  1.1865e+05 -6.4769e+04
2019 216  3 50 24.000  -9999.900  2.9337e+04   -342.75     10.86    -11.86    1.842    1.627    0.287  1.4412e+06  1.1866e+05 -6.4772e+04
2019 216  3 51 28.022  -9999.900  2.9108e+04   -343.21     11.67    -12.85    2.033    1.752    0.178  1.4412e+06  1.1866e+05 -6.4776e+04
2019 216  3 52 32.045  -9999.900  2.8806e+04   -341.95     12.81    -15.95    2.266    1.963    0.160  1.4412e+06  1.1867e+05 -6.4779e+04
2019 216  3 53 35.981  -9999.900  2.9347e+04   -340.10     13.50    -15.14    2.237    1.879    0.365  1.4412e+06  1.1868e+05 -6.4782e+04
2019 216  3 54 40.003  -9999.900  2.9345e+04   -340.28     13.41    -15.60    2.408    1.818    0.269  1.4412e+06  1.1868e+05 -6.4786e+04
2019 216  3 55 44.026  -9999.900  3.2389e+04   -340.37     13.09    -15.75    2.409    1.738    0.344  1.4412e+06  1.1869e+05 -6.4789e+04
2019 216  3 56 48.048  -9999.900  3.2936e+04   -340.14     13.10    -12.70    2.650    1.553    0.170  1.4412e+06  1.1870e+05 -6.4793e+04
2019 216  3 57 51.984  -9999.900  3.2686e+04   -338.49     12.42    -13.42    2.258    1.621    0.522  1.4412e+06  1.1870e+05 -6.4796e+04
2019 216  3 58 56.006  -9999.900  2.7834e+04   -342.04     13.55    -11.75    1.977    1.905    0.647  1.4412e+06  1.1871e+05 -6.4799e+04
2019 216  4  0  0.029  -9999.900 -9.9999e+03   -339.56     13.46    -12.13    2.036    1.991    0.339  1.4412e+06  1.1872e+05 -6.4803e+04
2019 216  4  1  4.051  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90    2.199    1.984    0.121  1.4412e+06  1.1872e+05 -6.4806e+04
2019 216  4  2  7.987  -9999.900  3.2964e+04   -339.33     12.82    -13.65    2.304    1.825    0.012  1.4412e+06  1.1873e+05 -6.4810e+04
2019 216  4  3 12.010  -9999.900 -9.9999e+03   -337.80     12.81    -15.12    2.200    1.779   -0.271  1.4412e+06  1.1874e+05 -6.4813e+04
2019 216  4  4 16.032  -9999.900  3.2426e+04   -340.63     13.46    -15.00    2.149    1.785    0.029  1.4412e+06  1.1874e+05 -6.4816e+04
2019 216  4  5 20.054  -9999.900  3.8079e+04   -337.11     11.93    -12.50    2.087    1.777   -0.355  1.4412e+06  1.1875e+05 -6.4820e+04
2019 216  4  6 23.990  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90    2.407    1.592   -0.181  1.4412e+06  1.1876e+05 -6.4823e+04
2019 216  4  7 28.013  -9999.900  3.6802e+04   -338.01     12.51    -14.61    2.514    1.409   -0.003  1.4412e+06  1.1876e+05 -6.4827e+04
2019 216  4  8 32.035  -9999.900  3.3632e+04   -338.88     11.98    -14.30    2.436    1.542    0.325  1.4412e+06  1.1877e+05 -6.4830e+04
2019 216  4  9 36.058  -9999.900  2.8497e+04   -341.11     13.24    -14.51    2.511    1.496    0.185  1.4412e+06  1.1878e+05 -6.4833e+04
2019 216  4 10 39.994  -9999.900  3.1543e+04   -338.67     11.58    -14.56    2.828    1.572    0.047  1.4412e+06  1.1878e+05 -6.4837e+04
2019 216  4 11 44.016  -9999.900  3.6039e+04   -339.43     11.96    -13.29    2.781    1.685    0.150  1.4412e+06  1.1879e+05 -6.4840e+04
2019 216  4 12 48.038  -9999.900  3.7375e+04   -337.82     11.31    -12.21    2.825    1.697    0.130  1.4412e+06  1.1880e+05 -6.4844e+04
2019 216  4 13 51.974  -9999.900  3.8113e+04   -337.49     12.00    -11.86    2.924    1.577    0.101  1.4412e+06  1.1880e+05 -6.4847e+04
2019 216  4 14 55.997  -9999.900  3.7458e+04   -337.62     12.47    -14.82    2.783    1.695    0.082  1.4412e+06  1.1881e+05 -6.4850e+04
2019 216  4 16  0.019  -9999.900  3.5132e+04   -339.05     12.66    -14.60    2.793    1.702    0.092  1.4412e+06  1.1882e+05 -6.4854e+04
2019 216  4 17  4.042  -9999.900  3.7125e+04   -336.65     11.64    -12.95    2.801    1.722    0.141  1.4412e+06  1.1882e+05 -6.4857e+04
2019 216  4 18  7.978  -9999.900  3.2338e+04   -337.97     12.14    -14.14    2.905    1.658    0.245  1.4412e+06  1.1883e+05 -6.4861e+04
2019 216  4 19 12.000  -9999.900  3.6638e+04   -336.46     11.18    -12.80    2.807    1.579    0.256  1.4412e+06  1.1884e+05 -6.4864e+04
2019 216  4 20 16.022  -9999.900  4.2633e+04   -334.62     11.39    -11.14    2.803    1.582    0.310  1.4412e+06  1.1885e+05 -6.4867e+04
2019 216  4 21 20.045  -9999.900  4.0863e+04   -338.42     11.28    -12.08    2.884    1.503    0.283  1.4412e+06  1.1885e+05 -6.4871e+04
2019 216  4 22 23.981  -9999.900  3.8884e+04   -336.92     10.64    -11.05    2.892    1.488    0.206  1.4412e+06  1.1886e+05 -6.4874e+04
2019 216  4 23 28.003  -9999.900  3.7943e+04   -336.61     10.50    -12.29    2.909    1.513    0.237  1.4412e+06  1.1887e+05 -6.4878e+04
2019 216  4 24 32.026  -9999.900  4.1811e+04   -333.48      9.92     -9.83    3.263    0.956    0.109  1.4412e+06  1.1887e+05 -6.4881e+04
2019 216  4 25 36.048  -9999.900  3.6356e+04   -337.86     10.35    -11.73    3.275    0.799    0.081  1.4412e+06  1.1888e+05 -6.4884e+04
2019 216  4 26 39.984  -9999.900  3.5448e+04   -335.61      9.06    -10.46    3.199    1.141    0.057  1.4412e+06  1.1889e+05 -6.4888e+04
2019 216  4 27 44.006  -9999.900  3.6833e+04   -333.69      9.77    -10.75    3.155    1.040   -0.185  1.4412e+06  1.1889e+05 -6.4891e+04
2019 216  4 28 48.029  -9999.900  4.2708e+04   -335.50      9.78    -12.10    3.165    1.058   -0.124  1.4412e+06  1.1890e+05 -6.4895e+04
2019 216  4 29 52.051  -9999.900  3.7468e+04   -337.49      9.25    -11.90    3.162    0.929   -0.151  1.4412e+06  1.1891e+05 -6.4898e+04
2019 216  4 30 55.987  -9999.900  3.8785e+04   -336.53     10.86    -14.87    3.185    0.932   -0.046  1.4412e+06  1.1891e+05 -6.4901e+04
2019 216  4 32  0.010  -9999.900  3.7483e+04   -334.82      8.69     -8.87    3.181    1.045    0.317  1.4412e+06  1.1892e+05 -6.4905e+04
2019 216  4 33  4.032  -9999.900  3.7477e+04   -337.43     10.05    -10.25    3.170    0.940    0.198  1.4412e+06  1.1893e+05 -6.4908e+04
2019 216  4 34  8.054  -9999.900 -9.9999e+03   -332.56      9.13     -9.79    3.219    0.920    0.127  1.4412e+06  1.1893e+05 -6.4912e+04
2019 216  4 35 11.990  -9999.900  4.3658e+04   -334.11     10.24    -12.07    3.118    1.106    0.123  1.4412e+06  1.1894e+05 -6.4915e+04
2019 216  4 36 16.013  -9999.900  3.9334e+04   -335.13     10.20    -11.37    3.085    1.192    0.116  1.4412e+06  1.1895e+05 -6.4918e+04
2019 216  4 37 20.035  -9999.900  4.7443e+04   -332.13     10.35     -9.26    2.992    1.272    0.074  1.4412e+06  1.1895e+05 -6.4922e+04
2019 216  4 38 24.058  -9999.900  4.0118e+04   -331.90      8.86    -11.34    2.954    1.391    0.165  1.4412e+06  1.1896e+05 -6.4925e+04
2019 216  4 39 27.994  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90    2.949    1.333   -0.088  1.4412e+06  1.1897e+05 -6.4929e+04
2019 216  4 40 32.016  -9999.900  4.4360e+04   -332.50      9.32    -11.45    2.872    1.361    0.041  1.4412e+06  1.1897e+05 -6.4932e+04
2019 216  4 41 36.038  -9999.900  4.3794e+04   -334.65     10.45     -9.66    2.729    1.632    0.078  1.4412e+06  1.1898e+05 -6.4935e+04
2019 216  4 42 39.974  -9999.900  3.2048e+04   -338.58     12.43    -14.81    2.726    1.697   -0.006  1.4412e+06  1.1899e+05 -6.4939e+04
2019 216  4 43 43.997  -9999.900  3.0987e+04   -338.22     13.39    -19.11    2.352    2.033   -0.123  1.4412e+06  1.1899e+05 -6.4942e+04
2019 216  4 44 48.019  -9999.900  3.2399e+04   -338.43     13.04    -16.45    2.634    1.822   -0.010  1.4412e+06  1.1900e+05 -6.4946e+04
2019 216  4 45 52.042  -9999.900  3.4439e+04   -337.61     11.31    -13.38    2.908    1.357    0.216  1.4412e+06  1.1901e+05 -6.4949e+04
2019 216  4 46 55.978  -9999.900  3.8638e+04   -335.46     10.61    -13.41    2.834    1.270    0.639  1.4412e+06  1.1901e+05 -6.4952e+04
2019 216  4 48  0.000  -9999.900  3.8777e+04   -335.48     11.50    -12.60    2.615    1.729    0.488  1.4412e+06  1.1902e+05 -6.4956e+04
2019 216  4 49  4.022  -9999.900  2.9577e+04   -339.35     12.16    -12.72    2.628    1.701    0.598  1.4412e+06  1.1903e+05 -6.4959e+04
2019 216  4 50  8.045  -9999.900  3.2611e+04   -338.76     13.42    -12.91    2.389    1.705    0.767  1.4412e+06  1.1903e+05 -6.4963e+04
2019 216  4 51 11.981  -9999.900  3.7618e+04   -338.11     12.53    -12.98    2.368    1.893    0.278  1.4412e+06  1.1904e+05 -6.4966e+04
2019 216  4 52 16.003  -9999.900  3.2662e+04   -338.34     13.84    -16.25    2.354    1.946    0.319  1.4412e+06  1.1905e+05 -6.4969e+04
2019 216  4 53 20.026  -9999.900  3.1010e+04   -338.31     12.80    -17.10    2.326    1.940    0.208  1.4412e+06  1.1905e+05 -6.4973e+04
2019 216  4 54 24.048  -9999.900  4.0462e+04   -336.78     13.25    -15.04    2.471    1.796    0.088  1.4412e+06  1.1906e+05 -6.4976e+04
2019 216  4 55 27.984  -9999.900  4.1829e+04   -334.46     12.50    -15.83    2.619    1.440    0.038  1.4412e+06  1.1907e+05 -6.4980e+04
2019 216  4 56 32.006  -9999.900  3.4952e+04   -337.21     11.56    -11.98    2.509    1.727    0.386  1.4412e+06  1.1907e+05 -6.4983e+04
2019 216  4 57 36.029  -9999.900  3.5321e+04   -337.80     11.48    -12.08    2.468    1.684    0.398  1.4412e+06  1.1908e+05 -6.4986e+04
2019 216  4 58 40.051  -9999.900  3.6772e+04   -335.92     11.56    -11.79    2.407    1.697    0.442  1.4412e+06  1.1909e+05 -6.4990e+04
2019 216  4 59 43.987  -9999.900  3.3188e+04   -337.79     11.01    -11.84    2.248    1.666    0.786  1.4412e+06  1.1909e+05 -6.4993e+04
2019 216  5  0 48.010  -9999.900  2.5222e+04   -341.37     13.32    -12.43    1.874    1.721    1.265  1.4412e+06  1.1910e+05 -6.4997e+04
2019 216  5  1 52.032  -9999.900  2.8162e+04   -339.68     10.00     -8.05    1.928    1.406    1.481  1.4412e+06  1.1911e+05 -6.5000e+04
2019 216  5  2 56.054  -9999.900  2.9484e+04   -340.49     11.26     -9.35    2.218    1.613    0.640  1.4412e+06  1.1911e+05 -6.5003e+04
2019 216  5  3 59.990  -9999.900  3.1212e+04   -338.91     11.46    -14.33    2.475    1.533    0.157  1.4412e+06  1.1912e+05 -6.5007e+04
2019 216  5  5  4.013  -9999.900  3.4071e+04   -337.81     12.38    -15.15    2.426    1.689    0.470  1.4412e+06  1.1913e+05 -6.5010e+04
2019 216  5  6  8.035  -9999.900  2.8249e+04   -340.28     11.78    -12.90    2.234    1.731    0.665  1.4412e+06  1.1913e+05 -6.5014e+04
2019 216  5  7 12.058  -9999.900  2.9468e+04   -338.86     12.23    -12.21    2.175    1.707    0.888  1.4412e+06  1.1914e+05 -6.5017e+04
2019 216  5  8 15.994  -9999.900  3.3187e+04   -341.15     11.29    -10.16    2.067    1.493    0.956  1.4412e+06  1.1915e+05 -6.5020e+04
2019 216  5  9 20.016  -9999.900  2.9975e+04   -341.37     10.94    -11.03    1.990    1.593    0.997  1.4412e+06  1.1915e+05 -6.5024e+04
2019 216  5 10 24.038  -9999.900  3.1724e+04   -339.58     11.49    -11.62    2.234    1.675    0.520  1.4412e+06  1.1916e+05 -6.5027e+04
2019 216  5 11 27.974  -9999.900  3.7289e+04   -338.22     11.02    -12.48    2.643    1.492    0.322  1.4412e+06  1.1917e+05 -6.5031e+04
2019 216  5 12 31.997  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90    2.657    1.455    0.021  1.4412e+06  1.1917e+05 -6.5034e+04
2019 216  5 13 36.019  -9999.900  4.2358e+04   -333.86     10.49    -11.58    2.490    1.485    0.263  1.4412e+06  1.1918e+05 -6.5037e+04
2019 216  5 14 40.042  -9999.900  4.0050e+04   -337.21     11.00    -11.75    2.455    1.395    0.451  1.4412e+06  1.1919e+05 -6.5041e+04
2019 216  5 15 43.978  -9999.900  3.3896e+04   -339.42     10.92    -10.17    2.404    1.346    0.705  1.4412e+06  1.1919e+05 -6.5044e+04
2019 216  5 16 48.000  -9999.900  2.9711e+04   -339.40     10.47    -10.16    2.239    1.492    0.974  1.4412e+06  1.1920e+05 -6.5048e+04
2019 216  5 17 52.022  -9999.900  3.2192e+04   -340.40     11.38     -8.35    2.121    1.492    0.858  1.4412e+06  1.1921e+05 -6.5051e+04
2019 216  5 18 56.045  -9999.900  3.5001e+04   -340.04     10.97    -12.65    2.176    1.408    0.496  1.4412e+06  1.1921e+05 -6.5054e+04
2019 216  5 19 59.981  -9999.900  3.2345e+04   -340.94     12.36    -11.85    1.991    1.113    0.153  1.4412e+06  1.1922e+05 -6.5058e+04
2019 216  5 21  4.003  -9999.900  3.3191e+04   -342.78     11.00    -12.24    2.232    0.283   -0.757  1.4412e+06  1.1923e+05 -6.5061e+04
2019 216  5 22  8.026  -9999.900  3.6023e+04   -342.68     11.38    -11.96    2.264    0.405   -0.652  1.4412e+06  1.1923e+05 -6.5065e+04
2019 216  5 23 12.048  -9999.900  3.0663e+04   -344.90     11.58    -13.42    2.582    0.624   -0.658  1.4412e+06  1.1924e+05 -6.5068e+04
2019 216  5 24 15.984  -9999.900  3.8772e+04   -341.74     10.65    -12.79    2.570    0.719   -0.780  1.4412e+06  1.1925e+05 -6.5071e+04
2019 216  5 25 20.006  -9999.900  4.1546e+04   -340.11     10.61    -11.77    2.554    0.803   -0.692  1.4412e+06  1.1925e+05 -6.5075e+04
2019 216  5 26 24.029  -9999.900  4.0819e+04   -336.74      9.88    -11.01    2.662    1.010   -0.436  1.4412e+06  1.1926e+05 -6.5078e+04
2019 216  5 27 28.051  -9999.900  3.3794e+04   -340.17     10.73    -13.73    2.722    1.048   -0.313  1.4412e+06  1.1927e+05 -6.5082e+04
2019 216  5 28 31.987  -9999.900  4.4040e+04   -338.29     10.01    -11.34    2.824    0.869   -0.433  1.4412e+06  1.1927e+05 -6.5085e+04
2019 216  5 29 36.010  -9999.900  4.1335e+04   -338.12     10.64    -12.23    2.746    0.976   -0.251  1.4412e+06  1.1928e+05 -6.5088e+04
2019 216  5 30 40.032  -9999.900  3.5766e+04   -339.35     10.06    -10.39    2.767    1.052   -0.061  1.4412e+06  1.1929e+05 -6.5092e+04
2019 216  5 31 44.054  -9999.900  3.9422e+04   -338.21     10.34    -11.54    2.701    1.150   -0.151  1.4412e+06  1.1929e+05 -6.5095e+04
2019 216  5 32 47.990  -9999.900  3.7552e+04   -339.19     10.37    -12.35    2.614    1.042   -0.059  1.4412e+06  1.1930e+05 -6.5099e+04
2019 216  5 33 52.013  -9999.900  3.3285e+04   -341.42     10.69    -12.02    2.696    1.066    0.022  1.4412e+06  1.1931e+05 -6.5102e+04
2019 216  5 34 56.035  -9999.900  3.6202e+04   -339.96     10.88    -12.76    2.618    0.827   -0.033  1.4412e+06  1.1931e+05 -6.5105e+04
2019 216  5 36  0.058  -9999.900  3.5811e+04   -342.08     10.53    -11.72    2.594    0.802    0.038  1.4412e+06  1.1932e+05 -6.5109e+04
2019 216  5 37  3.994  -9999.900  4.1154e+04   -341.22     10.54    -11.16    2.525    0.842    0.046  1.4412e+06  1.1933e+05 -6.5112e+04
2019 216  5 38  8.016  -9999.900  3.6201e+04   -341.12     10.40    -11.57    2.555    0.797    0.084  1.4412e+06  1.1933e+05 -6.5116e+04
2019 216  5 39 12.038  -9999.900 -9.9999e+03   -339.67      9.29     -9.98    2.658    0.663    0.070  1.4412e+06  1.1934e+05 -6.5119e+04
2019 216  5 40 15.974  -9999.900 -9.9999e+03   -339.10      9.76    -11.48    2.592    0.870    0.103  1.4412e+06  1.1935e+05 -6.5122e+04
2019 216  5 41 19.997  -9999.900  3.5799e+04   -341.76     10.32    -10.83    2.482    0.991    0.205  1.4412e+06  1.1935e+05 -6.5126e+04
2019 216  5 42 24.019  -9999.900  3.8947e+04   -340.39      9.58     -9.35    2.412    1.056    0.428  1.4412e+06  1.1936e+05 -6.5129e+04
2019 216  5 43 28.042  -9999.900  3.9185e+04   -340.67      9.62    -10.61    2.439    0.982    0.423  1.4412e+06  1.1937e+05 -6.5132e+04
2019 216  5 44 31.978  -9999.900  3.6523e+04   -341.82     10.59    -12.43    2.443    0.962    0.155  1.4412e+06  1.1937e+05 -6.5136e+04
2019 216  5 45 36.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90    2.529    0.993    0.172  1.4412e+06  1.1938e+05 -6.5139e+04
2019 216  5 46 40.022  -9999.900 -9.9999e+03   -338.54     10.65    -12.11    2.363    1.031    0.328  1.4412e+06  1.1939e+05 -6.5143e+04
