SWEPAM 64-second Averaged Solar Wind Ion Parameters (GSE, /cc, K, km/s, km)
year doy hr min sec rho T ux uy uz x y z
2017 150 20  6 48.000      1.288  2.7541e+05   -523.96    114.04     23.04  1.5844e+06 -7.6622e+04  1.4992e+05
2017 150 20  7 52.000      1.318  2.3858e+05   -526.77    106.35     28.77  1.5844e+06 -7.6628e+04  1.4992e+05
2017 150 20  8 56.000      1.352  2.3514e+05   -529.12    106.94     24.76  1.5844e+06 -7.6634e+04  1.4992e+05
2017 150 20 10  0.000      1.249  2.5459e+05   -525.36    106.64     22.31  1.5844e+06 -7.6639e+04  1.4992e+05
2017 150 20 11  4.000      1.278  2.4339e+05   -527.22    104.65     20.62  1.5844e+06 -7.6645e+04  1.4992e+05
2017 150 20 12  8.000      1.241  2.8794e+05   -522.26    107.39     20.59  1.5844e+06 -7.6651e+04  1.4992e+05
2017 150 20 13 12.000      1.229  2.5623e+05   -523.44    105.25     19.67  1.5844e+06 -7.6657e+04  1.4992e+05
2017 150 20 14 16.000      1.184  2.5447e+05   -525.14    107.23     18.70  1.5844e+06 -7.6663e+04  1.4992e+05
2017 150 20 15 20.000      1.248  2.5867e+05   -526.20    104.84     19.77  1.5844e+06 -7.6669e+04  1.4993e+05
2017 150 20 16 24.000      1.227  2.6701e+05   -524.88    106.47     18.80  1.5844e+06 -7.6675e+04  1.4993e+05
2017 150 20 17 28.000      1.265  2.5621e+05   -521.19    103.36     16.41  1.5844e+06 -7.6681e+04  1.4993e+05
2017 150 20 18 32.000      1.384  2.4021e+05   -528.65    115.76     24.61  1.5844e+06 -7.6687e+04  1.4993e+05
2017 150 20 19 36.000      1.332  2.3811e+05   -530.43    118.36     22.76  1.5844e+06 -7.6693e+04  1.4993e+05
2017 150 20 20 40.000      1.430  2.3730e+05   -529.48    115.51     25.38  1.5844e+06 -7.6699e+04  1.4993e+05
2017 150 20 21 44.000      1.399  2.4152e+05   -528.35    115.71     21.88  1.5844e+06 -7.6705e+04  1.4993e+05
2017 150 20 22 48.000      1.340  2.5307e+05   -524.68    112.66     24.47  1.5844e+06 -7.6710e+04  1.4994e+05
2017 150 20 23 52.000      1.272  2.4313e+05   -528.51    115.04     22.36  1.5844e+06 -7.6716e+04  1.4994e+05
2017 150 20 24 56.000      1.370  2.4401e+05   -529.00    116.28     25.18  1.5844e+06 -7.6722e+04  1.4994e+05
2017 150 20 26  0.000      1.364  2.3885e+05   -531.16    114.66     22.75  1.5844e+06 -7.6728e+04  1.4994e+05
2017 150 20 27  4.000      1.361  2.3560e+05   -532.13    114.71     20.73  1.5844e+06 -7.6734e+04  1.4994e+05
2017 150 20 28  8.000      1.473  2.3563e+05   -530.97    116.96     21.87  1.5844e+06 -7.6740e+04  1.4994e+05
2017 150 20 29 12.000      1.402  2.2101e+05   -531.93    118.05     23.08  1.5844e+06 -7.6746e+04  1.4994e+05
2017 150 20 30 16.000      1.306  2.1925e+05   -526.10    109.93     17.82  1.5844e+06 -7.6752e+04  1.4994e+05
2017 150 20 31 20.000      1.324  2.5020e+05   -522.59    115.53     24.21  1.5844e+06 -7.6758e+04  1.4995e+05
2017 150 20 32 24.000  -9999.900  2.0448e+05   -524.42    104.92     19.55  1.5844e+06 -7.6764e+04  1.4995e+05
2017 150 20 33 28.000      1.237  2.7466e+05   -510.23    100.31     18.42  1.5844e+06 -7.6770e+04  1.4995e+05
2017 150 20 34 32.000      1.114  2.3954e+05   -508.55     99.14     21.54  1.5844e+06 -7.6776e+04  1.4995e+05
2017 150 20 35 36.000      1.152  2.3559e+05   -513.42    106.99     26.70  1.5844e+06 -7.6782e+04  1.4995e+05
2017 150 20 36 40.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6787e+04  1.4995e+05
2017 150 20 37 44.000      1.132  2.2698e+05   -508.70     97.88     26.54  1.5844e+06 -7.6793e+04  1.4995e+05
2017 150 20 38 48.000      1.199  2.4176e+05   -509.64     99.79     26.68  1.5844e+06 -7.6799e+04  1.4995e+05
2017 150 20 39 52.000      1.198  2.1132e+05   -516.98    110.52     30.06  1.5844e+06 -7.6805e+04  1.4996e+05
2017 150 20 40 56.000      1.202  2.1861e+05   -510.77    107.36     30.09  1.5844e+06 -7.6811e+04  1.4996e+05
2017 150 20 42  0.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6817e+04  1.4996e+05
2017 150 20 43  4.000      1.237  2.1763e+05   -517.16    111.89     30.31  1.5844e+06 -7.6823e+04  1.4996e+05
2017 150 20 44  8.000      1.114  2.2269e+05   -509.46    108.36     30.74  1.5844e+06 -7.6829e+04  1.4996e+05
2017 150 20 45 12.000      1.093  2.0436e+05   -507.31    106.55     30.66  1.5844e+06 -7.6835e+04  1.4996e+05
2017 150 20 46 16.000      1.278  2.0836e+05   -513.92    113.82     32.90  1.5844e+06 -7.6841e+04  1.4996e+05
2017 150 20 47 20.000      1.185  2.2113e+05   -515.66    113.17     32.85  1.5844e+06 -7.6847e+04  1.4997e+05
2017 150 20 48 24.000      1.152  1.9920e+05   -509.97    109.19     35.29  1.5844e+06 -7.6853e+04  1.4997e+05
2017 150 20 49 28.000      1.117  2.0035e+05   -508.21    109.62     33.01  1.5844e+06 -7.6859e+04  1.4997e+05
2017 150 20 50 32.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6864e+04  1.4997e+05
2017 150 20 51 36.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6870e+04  1.4997e+05
2017 150 20 52 40.000      1.231  2.2079e+05   -517.39    117.04     31.90  1.5844e+06 -7.6876e+04  1.4997e+05
2017 150 20 53 44.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6882e+04  1.4997e+05
2017 150 20 54 48.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6888e+04  1.4997e+05
2017 150 20 55 52.000      1.222  2.1929e+05   -516.42    115.89     31.27  1.5844e+06 -7.6894e+04  1.4998e+05
2017 150 20 56 56.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6900e+04  1.4998e+05
2017 150 20 58  0.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6906e+04  1.4998e+05
2017 150 20 59  4.000      1.243  2.0959e+05   -516.65    111.69     37.28  1.5844e+06 -7.6912e+04  1.4998e+05
2017 150 21  0  8.000      1.141  1.9932e+05   -510.79    110.09     34.66  1.5844e+06 -7.6918e+04  1.4998e+05
2017 150 21  1 12.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6924e+04  1.4998e+05
2017 150 21  2 16.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6930e+04  1.4998e+05
2017 150 21  3 20.000      1.162  1.9549e+05   -506.08    112.72     37.08  1.5844e+06 -7.6936e+04  1.4998e+05
2017 150 21  4 24.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6941e+04  1.4999e+05
2017 150 21  5 28.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6947e+04  1.4999e+05
2017 150 21  6 32.000      1.195  2.2688e+05   -512.95    116.15     31.69  1.5844e+06 -7.6953e+04  1.4999e+05
2017 150 21  7 36.000      1.237  2.0347e+05   -512.15    117.32     36.35  1.5844e+06 -7.6959e+04  1.4999e+05
2017 150 21  8 40.000      1.263  2.0795e+05   -513.64    112.63     37.63  1.5844e+06 -7.6965e+04  1.4999e+05
2017 150 21  9 44.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6971e+04  1.4999e+05
2017 150 21 10 48.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6977e+04  1.4999e+05
2017 150 21 11 52.000      1.226  2.1444e+05   -511.32    117.18     30.37  1.5844e+06 -7.6983e+04  1.5000e+05
2017 150 21 12 56.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6989e+04  1.5000e+05
2017 150 21 14  0.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.6995e+04  1.5000e+05
2017 150 21 15  4.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5844e+06 -7.7001e+04  1.5000e+05
2017 150 21 16  8.000      1.163  2.0992e+05   -500.10    110.54     26.93  1.5844e+06 -7.7007e+04  1.5000e+05
2017 150 21 17 12.000      1.196  2.1303e+05   -507.02    116.11     26.76  1.5844e+06 -7.7013e+04  1.5000e+05
2017 150 21 18 16.000      1.281  2.1711e+05   -507.79    111.73     27.68  1.5843e+06 -7.7018e+04  1.5000e+05
2017 150 21 19 20.000      1.225  2.1641e+05   -505.97    116.08     32.05  1.5843e+06 -7.7024e+04  1.5000e+05
2017 150 21 20 24.000      1.322  2.1800e+05   -505.51    113.37     37.86  1.5843e+06 -7.7030e+04  1.5001e+05
2017 150 21 21 28.000      1.231  2.2078e+05   -505.35    116.14     39.76  1.5843e+06 -7.7036e+04  1.5001e+05
2017 150 21 22 32.000      1.227  2.3105e+05   -509.71    105.73     41.80  1.5843e+06 -7.7042e+04  1.5001e+05
2017 150 21 23 36.000      1.314  2.1492e+05   -511.30    112.26     41.10  1.5843e+06 -7.7048e+04  1.5001e+05
2017 150 21 24 40.000      1.262  2.0528e+05   -509.01    114.06     36.47  1.5843e+06 -7.7054e+04  1.5001e+05
2017 150 21 25 44.000      1.291  2.1361e+05   -509.85    117.20     34.40  1.5843e+06 -7.7060e+04  1.5001e+05
2017 150 21 26 48.000      1.227  2.0845e+05   -507.50    113.15     33.78  1.5843e+06 -7.7066e+04  1.5001e+05
2017 150 21 27 52.000      1.229  2.1350e+05   -507.81    115.13     29.86  1.5843e+06 -7.7072e+04  1.5001e+05
2017 150 21 28 56.000      1.210  2.2442e+05   -510.56    115.71     25.14  1.5843e+06 -7.7078e+04  1.5002e+05
2017 150 21 30  0.000      1.217  2.1529e+05   -506.71    117.17     22.60  1.5843e+06 -7.7084e+04  1.5002e+05
2017 150 21 31  4.000      1.274  2.2561e+05   -510.89    117.27     22.02  1.5843e+06 -7.7089e+04  1.5002e+05
2017 150 21 32  8.000      1.190  2.2014e+05   -507.41    117.59     18.64  1.5843e+06 -7.7095e+04  1.5002e+05
2017 150 21 33 12.000      1.286  2.4594e+05   -511.44    115.24     24.03  1.5843e+06 -7.7101e+04  1.5002e+05
2017 150 21 34 16.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5843e+06 -7.7107e+04  1.5002e+05
2017 150 21 35 20.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5843e+06 -7.7113e+04  1.5002e+05
2017 150 21 36 24.000      1.180  2.2756e+05   -505.74    113.38     24.96  1.5843e+06 -7.7119e+04  1.5003e+05
2017 150 21 37 28.000      1.177  2.4569e+05   -508.17    113.60     25.81  1.5843e+06 -7.7125e+04  1.5003e+05
2017 150 21 38 32.000  -9999.900  2.1839e+05   -507.71    116.21     22.57  1.5843e+06 -7.7131e+04  1.5003e+05
2017 150 21 39 36.000      1.112  2.1860e+05   -505.46    117.10     21.26  1.5843e+06 -7.7137e+04  1.5003e+05
2017 150 21 40 40.000      0.997  2.2136e+05   -502.55    115.46     24.59  1.5843e+06 -7.7143e+04  1.5003e+05
2017 150 21 41 44.000      1.096  1.9984e+05   -508.43    115.10     24.25  1.5843e+06 -7.7149e+04  1.5003e+05
2017 150 21 42 48.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5843e+06 -7.7155e+04  1.5003e+05
2017 150 21 43 52.000      1.071  2.1091e+05   -512.37    115.02     22.40  1.5843e+06 -7.7161e+04  1.5003e+05
2017 150 21 44 56.000      1.115  2.2152e+05   -512.04    116.50     26.26  1.5843e+06 -7.7166e+04  1.5004e+05
2017 150 21 46  0.000      1.076  2.2326e+05   -513.54    110.54     24.67  1.5843e+06 -7.7172e+04  1.5004e+05
2017 150 21 47  4.000      1.094  2.2276e+05   -513.49    112.80     26.41  1.5843e+06 -7.7178e+04  1.5004e+05
2017 150 21 48  8.000      1.042  2.0479e+05   -507.77    104.09     25.02  1.5843e+06 -7.7184e+04  1.5004e+05
2017 150 21 49 12.000      1.134  2.2095e+05   -510.39    107.78     29.29  1.5843e+06 -7.7190e+04  1.5004e+05
2017 150 21 50 16.000      1.150  2.1673e+05   -512.50    109.59     28.11  1.5843e+06 -7.7196e+04  1.5004e+05
2017 150 21 51 20.000  -9999.900  2.0974e+05   -512.40    111.65     29.45  1.5843e+06 -7.7202e+04  1.5004e+05
2017 150 21 52 24.000      1.180  2.2506e+05   -510.61    109.60     34.59  1.5843e+06 -7.7208e+04  1.5004e+05
2017 150 21 53 28.000  -9999.900  2.1889e+05   -511.00    106.13     12.33  1.5843e+06 -7.7214e+04  1.5005e+05
2017 150 21 54 32.000      1.111  2.0828e+05   -513.69    107.24     21.84  1.5843e+06 -7.7220e+04  1.5005e+05
2017 150 21 55 36.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5843e+06 -7.7226e+04  1.5005e+05
2017 150 21 56 40.000      1.089  2.1306e+05   -515.09    108.81     18.33  1.5843e+06 -7.7232e+04  1.5005e+05
2017 150 21 57 44.000      1.079  1.9497e+05   -514.60    108.74     23.72  1.5843e+06 -7.7238e+04  1.5005e+05
2017 150 21 58 48.000  -9999.900  2.2065e+05   -513.44    106.15     27.29  1.5843e+06 -7.7243e+04  1.5005e+05
2017 150 21 59 52.000      1.040  1.9744e+05   -513.13    108.84     22.89  1.5843e+06 -7.7249e+04  1.5005e+05
2017 150 22  0 56.000      1.000  1.9291e+05   -506.08    105.14     24.44  1.5843e+06 -7.7255e+04  1.5006e+05
2017 150 22  2  0.000      1.045  1.8225e+05   -510.42    109.61     30.11  1.5843e+06 -7.7261e+04  1.5006e+05
2017 150 22  3  4.000  -9999.900  2.0412e+05   -510.83    109.79     28.02  1.5843e+06 -7.7267e+04  1.5006e+05
2017 150 22  4  8.000      1.088  1.9085e+05   -510.60    109.75     27.13  1.5843e+06 -7.7273e+04  1.5006e+05
2017 150 22  5 12.000      1.042  1.9427e+05   -506.47    108.70     24.65  1.5843e+06 -7.7279e+04  1.5006e+05
2017 150 22  6 16.000      1.038  1.9669e+05   -502.95    103.37     29.62  1.5843e+06 -7.7285e+04  1.5006e+05
2017 150 22  7 20.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5843e+06 -7.7291e+04  1.5006e+05
2017 150 22  8 24.000      1.037  2.3283e+05   -507.22    107.61     17.59  1.5843e+06 -7.7297e+04  1.5006e+05
2017 150 22  9 28.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5843e+06 -7.7303e+04  1.5007e+05
2017 150 22 10 32.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5843e+06 -7.7309e+04  1.5007e+05
2017 150 22 11 36.000  -9999.900  2.1721e+05   -502.54    104.65     25.70  1.5843e+06 -7.7315e+04  1.5007e+05
2017 150 22 12 40.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5843e+06 -7.7320e+04  1.5007e+05
2017 150 22 13 44.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5843e+06 -7.7326e+04  1.5007e+05
2017 150 22 14 48.000      1.069  2.0849e+05   -498.83    104.88     28.10  1.5843e+06 -7.7332e+04  1.5007e+05
2017 150 22 15 52.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5843e+06 -7.7338e+04  1.5007e+05
2017 150 22 16 56.000      1.076  2.1402e+05   -503.08    104.93     31.76  1.5843e+06 -7.7344e+04  1.5007e+05
2017 150 22 18  0.000      1.096  2.2762e+05   -500.98    104.87     26.11  1.5843e+06 -7.7350e+04  1.5008e+05
2017 150 22 19  4.000      1.112  2.0374e+05   -493.96    103.09     28.01  1.5843e+06 -7.7356e+04  1.5008e+05
2017 150 22 20  8.000      1.111  2.5806e+05   -488.92     97.90     27.67  1.5843e+06 -7.7362e+04  1.5008e+05
2017 150 22 21 12.000      1.106  2.3640e+05   -504.16     99.25     31.07  1.5843e+06 -7.7368e+04  1.5008e+05
2017 150 22 22 16.000      1.165  2.4522e+05   -500.12     98.30     29.37  1.5843e+06 -7.7374e+04  1.5008e+05
2017 150 22 23 20.000      1.141  2.4545e+05   -495.47     97.74     25.06  1.5843e+06 -7.7380e+04  1.5008e+05
2017 150 22 24 24.000      1.212  2.6113e+05   -499.39     99.22     31.80  1.5843e+06 -7.7386e+04  1.5008e+05
2017 150 22 25 28.000      1.095  2.4539e+05   -490.27     96.36     35.10  1.5843e+06 -7.7392e+04  1.5009e+05
2017 150 22 26 32.000      1.156  2.5241e+05   -494.74     98.46     35.81  1.5843e+06 -7.7397e+04  1.5009e+05
2017 150 22 27 36.000      1.076  2.4881e+05   -490.98     99.03     33.01  1.5843e+06 -7.7403e+04  1.5009e+05
2017 150 22 28 40.000      1.215  2.7574e+05   -496.28     99.14     35.48  1.5843e+06 -7.7409e+04  1.5009e+05
2017 150 22 29 44.000      1.185  2.4674e+05   -496.79     98.93     34.51  1.5843e+06 -7.7415e+04  1.5009e+05
2017 150 22 30 48.000      1.104  2.4302e+05   -496.87     96.33     33.63  1.5843e+06 -7.7421e+04  1.5009e+05
2017 150 22 31 52.000      1.230  2.2980e+05   -499.16    101.50     33.34  1.5843e+06 -7.7427e+04  1.5009e+05
2017 150 22 32 56.000  -9999.900  2.5711e+05   -492.78     93.04     29.51  1.5843e+06 -7.7433e+04  1.5009e+05
2017 150 22 34  0.000      1.128  2.2640e+05   -498.59    100.62     28.25  1.5843e+06 -7.7439e+04  1.5010e+05
2017 150 22 35  4.000      1.117  2.4778e+05   -493.50     94.63     29.12  1.5843e+06 -7.7445e+04  1.5010e+05
2017 150 22 36  8.000  -9999.900  2.2276e+05   -492.92     97.64     27.13  1.5842e+06 -7.7451e+04  1.5010e+05
2017 150 22 37 12.000  -9999.900  2.2667e+05   -501.51     95.24     28.93  1.5842e+06 -7.7457e+04  1.5010e+05
2017 150 22 38 16.000  -9999.900  2.1847e+05   -498.04     97.67     29.57  1.5842e+06 -7.7463e+04  1.5010e+05
2017 150 22 39 20.000      1.212  2.5901e+05   -495.61     97.27     30.03  1.5842e+06 -7.7468e+04  1.5010e+05
2017 150 22 40 24.000      1.135  2.3094e+05   -493.48     93.92     30.01  1.5842e+06 -7.7474e+04  1.5010e+05
2017 150 22 41 28.000      1.248  2.5438e+05   -494.46    100.23     31.86  1.5842e+06 -7.7480e+04  1.5010e+05
2017 150 22 42 32.000      1.176  2.4405e+05   -498.25     96.41     28.75  1.5842e+06 -7.7486e+04  1.5011e+05
2017 150 22 43 36.000      1.145  2.2928e+05   -492.46     95.55     27.37  1.5842e+06 -7.7492e+04  1.5011e+05
2017 150 22 44 40.000  -9999.900  2.4890e+05   -495.12    101.84     32.16  1.5842e+06 -7.7498e+04  1.5011e+05
2017 150 22 45 44.000      1.208  2.4344e+05   -494.06     97.22     23.70  1.5842e+06 -7.7504e+04  1.5011e+05
2017 150 22 46 48.000  -9999.900  2.0221e+05   -499.84    103.80     30.99  1.5842e+06 -7.7510e+04  1.5011e+05
2017 150 22 47 52.000      1.086  2.1149e+05   -503.75    108.01     32.19  1.5842e+06 -7.7516e+04  1.5011e+05
2017 150 22 48 56.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5842e+06 -7.7522e+04  1.5011e+05
2017 150 22 50  0.000  -9999.900  2.3198e+05   -499.59    108.76     27.22  1.5842e+06 -7.7528e+04  1.5012e+05
2017 150 22 51  4.000      1.123  2.0677e+05   -499.97    104.67     29.30  1.5842e+06 -7.7534e+04  1.5012e+05
2017 150 22 52  8.000      1.079  2.2461e+05   -507.03    100.79     25.12  1.5842e+06 -7.7540e+04  1.5012e+05
2017 150 22 53 12.000      1.215  2.6667e+05   -498.44    102.01     35.23  1.5842e+06 -7.7545e+04  1.5012e+05
2017 150 22 54 16.000      1.120  2.0735e+05   -509.21    102.36     31.65  1.5842e+06 -7.7551e+04  1.5012e+05
2017 150 22 55 20.000      1.091  2.0112e+05   -505.28    105.10     33.36  1.5842e+06 -7.7557e+04  1.5012e+05
2017 150 22 56 24.000      1.138  1.9648e+05   -507.57    102.15     36.44  1.5842e+06 -7.7563e+04  1.5012e+05
2017 150 22 57 28.000      1.193  2.3200e+05   -500.81     96.00     40.10  1.5842e+06 -7.7569e+04  1.5012e+05
2017 150 22 58 32.000      1.164  2.2689e+05   -496.06     92.70     34.06  1.5842e+06 -7.7575e+04  1.5013e+05
2017 150 22 59 36.000      1.218  2.3784e+05   -498.19     98.35     37.97  1.5842e+06 -7.7581e+04  1.5013e+05
2017 150 23  0 40.000      1.174  2.3446e+05   -495.42     95.08     35.82  1.5842e+06 -7.7587e+04  1.5013e+05
2017 150 23  1 44.000      1.136  2.1203e+05   -501.65     95.11     39.20  1.5842e+06 -7.7593e+04  1.5013e+05
2017 150 23  2 48.000  -9999.900  2.1033e+05   -502.84    101.02     33.64  1.5842e+06 -7.7599e+04  1.5013e+05
2017 150 23  3 52.000      1.153  2.0937e+05   -498.39    101.96     40.99  1.5842e+06 -7.7605e+04  1.5013e+05
2017 150 23  4 56.000      1.121  2.1937e+05   -501.14     99.40     41.52  1.5842e+06 -7.7611e+04  1.5013e+05
2017 150 23  6  0.000      1.222  2.2007e+05   -493.55    106.46     38.65  1.5842e+06 -7.7617e+04  1.5013e+05
2017 150 23  7  4.000      1.151  2.3959e+05   -499.16    107.13     36.40  1.5842e+06 -7.7622e+04  1.5014e+05
2017 150 23  8  8.000      1.209  2.1931e+05   -495.38    109.33     39.20  1.5842e+06 -7.7628e+04  1.5014e+05
2017 150 23  9 12.000      1.137  2.2950e+05   -499.24    103.67     37.81  1.5842e+06 -7.7634e+04  1.5014e+05
2017 150 23 10 16.000      1.172  2.4403e+05   -495.50     99.52     44.13  1.5842e+06 -7.7640e+04  1.5014e+05
2017 150 23 11 20.000      1.174  2.5284e+05   -496.39    100.95     38.79  1.5842e+06 -7.7646e+04  1.5014e+05
2017 150 23 12 24.000      1.142  2.4243e+05   -492.52     99.71     37.70  1.5842e+06 -7.7652e+04  1.5014e+05
2017 150 23 13 28.000      1.033  2.1323e+05   -493.34     96.42     35.41  1.5842e+06 -7.7658e+04  1.5014e+05
2017 150 23 14 32.000      1.100  2.0095e+05   -498.44    113.23     35.97  1.5842e+06 -7.7664e+04  1.5015e+05
2017 150 23 15 36.000      1.195  1.9737e+05   -495.26    113.25     37.56  1.5842e+06 -7.7670e+04  1.5015e+05
2017 150 23 16 40.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5842e+06 -7.7676e+04  1.5015e+05
2017 150 23 17 44.000      1.064  1.8470e+05   -495.85    115.88     31.20  1.5842e+06 -7.7682e+04  1.5015e+05
2017 150 23 18 48.000      1.017  1.8808e+05   -497.53    116.57     34.17  1.5842e+06 -7.7688e+04  1.5015e+05
2017 150 23 19 52.000      1.031  1.7833e+05   -497.28    116.83     32.94  1.5842e+06 -7.7694e+04  1.5015e+05
2017 150 23 20 56.000  -9999.900  1.9657e+05   -499.69    113.46     35.32  1.5842e+06 -7.7699e+04  1.5015e+05
2017 150 23 22  0.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5842e+06 -7.7705e+04  1.5015e+05
2017 150 23 23  4.000  -9999.900  1.6631e+05   -502.48    118.34     33.00  1.5842e+06 -7.7711e+04  1.5016e+05
2017 150 23 24  8.000      1.037  1.8677e+05   -501.76    113.26     37.11  1.5842e+06 -7.7717e+04  1.5016e+05
2017 150 23 25 12.000  -9999.900  1.8168e+05   -499.24    108.01     37.32  1.5842e+06 -7.7723e+04  1.5016e+05
2017 150 23 26 16.000  -9999.900  1.8782e+05   -491.84    104.31     36.00  1.5842e+06 -7.7729e+04  1.5016e+05
2017 150 23 27 20.000  -9999.900  1.8132e+05   -492.23    101.01     36.73  1.5842e+06 -7.7735e+04  1.5016e+05
2017 150 23 28 24.000  -9999.900  1.8207e+05   -494.79    109.95     37.36  1.5842e+06 -7.7741e+04  1.5016e+05
2017 150 23 29 28.000  -9999.900  1.8488e+05   -495.69    114.77     35.02  1.5842e+06 -7.7747e+04  1.5016e+05
2017 150 23 30 32.000      1.014  1.6312e+05   -491.39    115.82     39.97  1.5842e+06 -7.7753e+04  1.5016e+05
2017 150 23 31 36.000      1.005  1.8208e+05   -497.66    112.01     34.53  1.5842e+06 -7.7759e+04  1.5017e+05
2017 150 23 32 40.000      1.010  1.7289e+05   -494.13    123.56     33.47  1.5842e+06 -7.7765e+04  1.5017e+05
2017 150 23 33 44.000      1.019  1.5945e+05   -494.49    129.85     28.76  1.5842e+06 -7.7771e+04  1.5017e+05
2017 150 23 34 48.000      1.088  1.8806e+05   -498.10    126.06     33.15  1.5842e+06 -7.7776e+04  1.5017e+05
2017 150 23 35 52.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5842e+06 -7.7782e+04  1.5017e+05
2017 150 23 36 56.000      1.163  1.6952e+05   -493.37    128.11     38.74  1.5842e+06 -7.7788e+04  1.5017e+05
2017 150 23 38  0.000  -9999.900  1.4617e+05   -499.83    126.07     30.89  1.5842e+06 -7.7794e+04  1.5017e+05
2017 150 23 39  4.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5842e+06 -7.7800e+04  1.5018e+05
2017 150 23 40  8.000      1.143  1.5110e+05   -489.39    126.40     42.80  1.5842e+06 -7.7806e+04  1.5018e+05
2017 150 23 41 12.000      1.045  1.7050e+05   -488.69    122.31     43.13  1.5842e+06 -7.7812e+04  1.5018e+05
2017 150 23 42 16.000      1.181  1.6951e+05   -488.67    117.86     42.80  1.5842e+06 -7.7818e+04  1.5018e+05
2017 150 23 43 20.000      1.076  1.9850e+05   -487.77    106.29     26.49  1.5842e+06 -7.7824e+04  1.5018e+05
2017 150 23 44 24.000  -9999.900  2.2326e+05   -487.20    113.77     29.34  1.5842e+06 -7.7830e+04  1.5018e+05
2017 150 23 45 28.000      1.034  1.8338e+05   -490.44    102.42     26.51  1.5842e+06 -7.7836e+04  1.5018e+05
2017 150 23 46 32.000      1.060  1.9190e+05   -490.19    107.15     29.61  1.5842e+06 -7.7842e+04  1.5018e+05
